review,sentiment
我是黑白世界中的一抹火红我本代表着勇气、活力、希望、生命该是名副其实的探索者、开拓者该是这万千世界的绝对焦点可现实却是周遭非黑即白黑者，处处险恶，吞噬一切白者，冷眼旁观，高高挂起我成了与黑白格格不入的点点鲜红如今的我只能在旁观者的冷眼注视下狼狈无助地躲避着不轨者的陷阱颓败、疲惫，这世界如同一张灰色大网紧紧将我束缚我不再雄心勃勃、一往无前只是机械地前行找寻记忆中那片净土我把它称作为家在这回家的路上你们会见到一块暗红路过断桥，驻足教堂这都是我当年意气风发，留下足记的故地而今我只能在路上喃喃自语玄幻飘忽地念叨着几句尚存于脑中的哲句:路，铭记着那绵延不绝，亘古通今的温暖......——有感从有些模糊的剧情来看，我推测作者是一个和我类似的思维略跳跃的人，因此我从游戏里玩出了一种亲切感，所以我能体会到作者思考很多，感受很多，但腹中千言万语只能凝成寥寥几字，难免看起来表现的东西之间距离略大。但这不是灌鸡汤。我个人非常反感鸡汤，但这仅仅是抒发感悟。心中所想，屏上所显，若引起共鸣，那你是有缘人；若无感退删，不还得感谢捧场吗？这也不是强行装逼。玄乎的立意和游戏本身结合是不错的，路、桥、海浪，各种机关不是很巧妙地体现了这些内容特点吗？之所以不接受，很可能是因为固化在传统和条框中。拿兵者做对比，当对象换做是熟知的、具有深厚底蕴的象棋，各式各样的道理就都变成合理的，不是吗？——游戏玩法是通过按住屏幕操控方块左右移动到达目的地，道路中间会有很多机关道具。很多机关要离得非常近才会有反映，强迫症表示很难受。六关之后要看广告解锁，不同难度需要重新解锁，广告有限，开始只有一个，所以最初选择难度的时候要慎重。——总结用抽象的画风诠释抽象的内涵，为我感受到的熟悉感打上五星！,1
【老鸟说】一款小清新的游戏吃鸡什么的打打杀杀的游戏玩多了不如来玩玩小清新的游戏简单的跳跃躲避游戏画风和BGM蛮不错有点像小时候玩的弹力球砸的越重弹的越高游戏并不是无尽制所以死亡以后会复活到最近的一个保存点依旧是打发时间调节心态的小游戏其他游戏打崩了不如玩玩这个休养生息【滑稽】Endby、南小鸟,1
这游戏我咋一看觉得画风挺不错的，但看到众多玩家的评价都不太要好，这游戏我没玩过，他它可能的确存在着许多问题吧  但是被这么多玩家批评，最主要的还是在于它仿制过头了，毕竟堡垒之夜先入为主，我们都会讨厌市面上那些跟风而粗质滥造的伤劣品，如果作者能把游戏中的众多bug修复改正一下，顺便名字也改了，我相信这会是一款不错的游戏⊙▽⊙,1
"我是名玩家,看到各位玩家的评论,我便觉得太过火了。就算你真的觉得这款游戏让你玩得很不爽，但你也不能对一个萌新游戏制作团队报以太大的成见，游戏它这个东西必竟是有制作难度的，像是知乎大佬，便会从制作者抄袭的原因上去分析，而不是像百度上的狗喷子一样去对待一部作品。毕竟，屎再臭，也是人拉出来的",0
画面满分，玩法零分画面是真的好，画质细腻，色彩饱满柔和，光影渲染上乘，技能炫酷。配音确实如宣传所言，bgm应情应景，攻击、技能、施法配音充满魄力，英文cv表现力十足。游戏玩法：自动战斗，战力养成，肝/氪，额，真的不能接受。,0
玩过的第一款开罗游戏，算是入坑作吧，记得当时玩的时候还叫游戏发展国，在TapTap上无意间看到了这款游戏，下载后真的是停不下来了哈哈，对于我这个喜欢策略开发游戏和模拟类型的人来说，他真的是第一次让我知了道我喜欢什么类型的游戏，所以，谢谢你开罗。,1
3.5⭐游戏图标是什么鬼23333在跑酷游戏里中规中矩吧……可能是手太残了，教学关就放弃了拿到全部水晶的想法´_>`简直耻辱……体力限制就是让手残去冷静冷静再回来玩的……´_>`热爱作死，习惯性终点点一下翻转……´_>`我可能没救了……有一个问题就是玩久了👀不太舒服……动作流畅性怎么说呢……不算很优秀。关于翻转的设计，是好想法，但是体验结果不如想象中完美。画风和氪金方面令人舒服……不过我也想说装备有简介就好了´_>`这游戏一点也没有看上去那么清新ps:图标让人有氪金欲望23333,1
游戏缺乏大量武将 经验低 40级才能扫荡 并且需要重氪金才能玩 抽奖没有保底 比率土之滨还肝 纯属用脚做游戏 还没公测就开始打算怎么让玩家花钱 测试服不是让人玩的舒服的吗,0
看着我的世界和生存战争的名字玩着饥荒我真的……哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0
一分扣抄袭，一分扣系统，一分扣英雄扣系统是什么意思一个字，乱一个刷子游戏，不需要那么多花里胡哨的玩意宠物加属性乱七八糟的事我都不说任务都分了多少种了？大哥我们是刷装备不是刷任务的好吗。一个字干就完了，整那么多花里胡哨的任务，显得你们用心了？画蛇添足。英雄分扣在哪？升星。策划你们玩卡牌养成游戏把脑子养进水了？一个arpg刷子游戏我升星英雄？真是高端操作。好好清清你们的脑回路，去玩两把刷子游戏，知道快乐是什么，再秀你们的操作,0
看到评论，总感觉好多人在较真。游戏而已，专家还说关羽用的是短柄的大刀，吕布用的是矛。结果呢，有几个游戏是这么策划的。再说这两个时代的人打架如果从本土的声望上来讲，但也没啥毛病。身高问题吗，你要是看一群矮子和一群高个大，想想都辣眼睛。。。。。话说，这个是按照历史还是三国演义来的,1
优点：丰富的装备系统！无职业定义自由搭配！五人小队打造理想阵容！缺点：目前游戏关卡较少……游戏后期略有些乏味……有些设定显得可有可无………………人物：武器：弓＞法杖＞剑（攻击范围大于一切！）属性：行动＞攻击＞生命＞防御（用装备补充攻击比补充行动点的性价比高，所以再这里，我们把行动点作为优先升级选项。）装备附加属性：前期：攻击＞AP＞生命＞秒杀率＞回血＞加钱＞防御（前期由于秒杀率叠不高，所以就比较显得靠运气，没有高攻击高行动点的性价比高。至于回血和加钱之类的，在前期更是没有必要。）后期：（根据游戏侧重点的不同则分为不同流派。虽然如此，但攻击和AP仍然是重点！）刷钱：加钱＞攻击＞AP打怪：秒杀率＞攻击＞AP（TIP：我们可以按照基础属性算一下：若攻击为5，行动为4，最多伤害为20点。若按基础装备附加属性为AP+1，则攻击为5，行动为5，最多伤害仅为25点。若基础装备附加属性为攻击＋6，则攻击为11，行动为4，最多伤害则为44点。所以不要质疑我为什么把攻击放在行动点前面！）…………关于设定问题：钥匙、符石、食品、药水等设定虽然进一步增加了游戏的可玩性，但还需要一些改进。…………新手建议：在选人物的时候可以多刷几次，尽量选择行动点高的！（行动≥4）（新手一开始有200金币）进去之后在加入队友之后，先用10金币激活符石。然后把自己装备的主副手和全部符石卸下卖给商店（这时你会有300金币。），然后买齐弓的主副手（弓主副手各100金币。）、两个苹果和两把银钥匙（苹果1个20，银钥匙1个30，正好花完。）。然后不用去管小怪，直接去开锁，打怪开宝箱。打完之后用时光之石重复此步骤，多刷几次（运气好的话还有可能会开出好装备！）。关于商人：不要在离传送门最近的那个商人处买东西，要去野外的商人处买东西！那里卖的东西更好！（当然价格也更贵！）而且不要点开就选，一定要多刷几次！二层以后会有用荣誉点招募队友的NPC，同样也是不要点开就选，一定要多刷几次！注重点同样为：行动＞攻击＞生命＞防御…………PS：个人观点，可以交流，不喜勿喷，谢谢。,1
抄袭还没人家做的好真的智障，感觉抄袭都不认真超，你要做的能超越他，就和腾讯一样你也牛逼，做的什么智障东西了侮辱我智商了,0
真厉害啊，不紧抄我的世界，还抄迷你世界，真厉害啊，这种游戏还出！！🤬一个星都不想给,0
恶心游戏，抄袭我最喜欢的游戏。中国光知道瞎禁播动漫动画，不知道整治抄袭,0
我要反馈，首先我挺喜欢这游戏，所以我对其中bug不能忍。其一，任务主线耶律红去北朝禁宫的任务，10级的那个任务可以无限完成，我完成了几百次，给了我几万基础器，这是个严重影响游戏性的bug，希望修复。其二，我手机是安卓三星n8，在海市蜃楼打完一个角色切换角色后会出现海市蜃楼没有可选目标这个bug。对于多号的我来说很麻烦。只能关闭游戏重新打开。其三，挑战副本的体力和荣誉获得的比例最好能够做一个固定，不然实在太混乱，例如采石矶体力荣誉一比一，水月确实一比零点四。这很奇怪。其四，挑战副本应该设置一个练习模式，供玩家练习使用，你可以采取那个什么高手挑战券作为入场券，把这个货币回收了，毕竟玩家等级高了这个东西多出很多，这样回收也很方便。铜钱也可以。其五，屈心任务，大理寺可以无限刷，这也是bug。无限的出任务剧情。其六，我是安卓n8用户，在某些地区经常会出现，例如酒楼这样的建筑超出我的屏幕，我不知道是我手机还是游戏ui设计问题。其七，任务等待时间过长，群里很多玩家因此烦躁弃坑，希望能把任务等待时间搞一搞。其八，松鼠商店的参研功法残实在没必要设置为苗疆的俩倍，不少萌新因此弃坑。其九，这是目前最为严重的bug，日常任务在某些特定环境下可以重复完成，我并未违反游戏条例使用任何外挂，只是特定情况下。希望火速修复。小号日活跃度曾达到了800。其十，手机在将游戏静音的情况下，小窗口播放其他视频APP时开启会发出声音，虽说只有一声，但希望官方能改进。另外希望适当上调满词满洗概率，毕竟新老玩家在参研上已经很有差距了，应当给予部分福利给新玩家。这些是我站在我这个玩家的立场上想要说的。希望官方能尽快答复我，这些bug的使用方法我没有告诉任何人，也并未以此牟利，只是希望贵公司能越做越好。也希望越来越多的玩家玩这游戏，毕竟没人玩了，我也没法玩了不是吗。另外希望开个药店买药，玩家的金币无处挥洒。,1
